"No.","Time","Source","Destination","Protocol","Length","Info"
"4016","2020-08-10 01:39:37.432432","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x4d39 A Yju2a1Nt.reddshrimpandherring.com.windomain.local"
"4017","2020-08-10 01:39:37.441903","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x4d39 No such name A Yju2a1Nt.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4018","2020-08-10 01:39:37.442884","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xd418 A wLVUgWou.reddshrimpandherring.com"
"4019","2020-08-10 01:39:37.453608","18.217.1.57","192.168.38.104","TCP","54","80  >  63696 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"4020","2020-08-10 01:39:37.512452","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xd418 No such name A wLVUgWou.reddshrimpandherring.com SOA a.gtld-servers.net"
"4021","2020-08-10 01:39:37.513706","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x26f5 A wLVUgWou.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4022","2020-08-10 01:39:37.516657","192.168.38.104","18.217.1.57","TCP","66","63698  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"4023","2020-08-10 01:39:37.518312","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"4024","2020-08-10 01:39:37.524124","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0x26f5 No such name A wLVUgWou.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"4025","2020-08-10 01:39:37.524992","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x24f9 A wLVUgWou.reddshrimpandherring.com.windomain.local"
"4026","2020-08-10 01:39:37.534408","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x24f9 No such name A wLVUgWou.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4027","2020-08-10 01:39:37.535307","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x6945 A lvqrjuAa.reddshrimpandherring.com"
"4028","2020-08-10 01:39:37.557080","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x6945 No such name A lvqrjuAa.reddshrimpandherring.com SOA a.gtld-servers.net"
"4029","2020-08-10 01:39:37.558175","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x2549 A lvqrjuAa.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4030","2020-08-10 01:39:37.567984","18.217.1.57","192.168.38.104","TCP","66","80  >  63698 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"4031","2020-08-10 01:39:37.568036","192.168.38.104","18.217.1.57","TCP","54","63698  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"4032","2020-08-10 01:39:37.568402","18.217.1.57","192.168.38.104","TCP","54","80  >  63697 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"4033","2020-08-10 01:39:37.568902","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x2549 No such name A lvqrjuAa.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"4034","2020-08-10 01:39:37.569540","18.217.1.57","192.168.38.104","TCP","71","80  >  63697 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"4035","2020-08-10 01:39:37.569669","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"4036","2020-08-10 01:39:37.569687","192.168.38.104","18.217.1.57","TCP","54","63697  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"4037","2020-08-10 01:39:37.569753","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xc59c A lvqrjuAa.reddshrimpandherring.com.windomain.local"
"4038","2020-08-10 01:39:37.571579","192.168.38.104","18.217.1.57","TCP","54","63697  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"4039","2020-08-10 01:39:37.579130","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xc59c No such name A lvqrjuAa.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4040","2020-08-10 01:39:37.580420","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x33c9 A j5t1Lfdo.reddshrimpandherring.com"
"4041","2020-08-10 01:39:37.590999","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x33c9 No such name A j5t1Lfdo.reddshrimpandherring.com SOA a.gtld-servers.net"
"4042","2020-08-10 01:39:37.592272","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xa38d A j5t1Lfdo.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4043","2020-08-10 01:39:37.613282","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0xa38d No such name A j5t1Lfdo.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"4044","2020-08-10 01:39:37.614926","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x2145 A j5t1Lfdo.reddshrimpandherring.com.windomain.local"
"4045","2020-08-10 01:39:37.621645","18.217.1.57","192.168.38.104","TCP","54","80  >  63697 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"4046","2020-08-10 01:39:37.624407","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x2145 No such name A j5t1Lfdo.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4047","2020-08-10 01:39:37.625392","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x2dba A s1VHzRn6.reddshrimpandherring.com"
"4048","2020-08-10 01:39:37.669939","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x2dba No such name A s1VHzRn6.reddshrimpandherring.com SOA a.gtld-servers.net"
"4049","2020-08-10 01:39:37.670945","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x0f22 A s1VHzRn6.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4050","2020-08-10 01:39:37.681450","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x0f22 No such name A s1VHzRn6.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"4051","2020-08-10 01:39:37.682742","192.168.38.104","18.217.1.57","TCP","66","63699  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"4052","2020-08-10 01:39:37.682743","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xad35 A s1VHzRn6.reddshrimpandherring.com.windomain.local"
"4053","2020-08-10 01:39:37.683239","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"4054","2020-08-10 01:39:37.692135","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xad35 No such name A s1VHzRn6.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4055","2020-08-10 01:39:37.693002","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x78d7 A jM9GaAzF.reddshrimpandherring.com"
"4056","2020-08-10 01:39:37.704189","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x78d7 No such name A jM9GaAzF.reddshrimpandherring.com SOA a.gtld-servers.net"
"4057","2020-08-10 01:39:37.704960","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x80e1 A jM9GaAzF.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4058","2020-08-10 01:39:37.719476","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0x80e1 No such name A jM9GaAzF.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"4059","2020-08-10 01:39:37.720336","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x920b A jM9GaAzF.reddshrimpandherring.com.windomain.local"
"4060","2020-08-10 01:39:37.731600","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x920b No such name A jM9GaAzF.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4061","2020-08-10 01:39:37.732515","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x5c48 A ecb6fGRc.reddshrimpandherring.com"
"4062","2020-08-10 01:39:37.734132","18.217.1.57","192.168.38.104","TCP","66","80  >  63699 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"4063","2020-08-10 01:39:37.734179","192.168.38.104","18.217.1.57","TCP","54","63699  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"4064","2020-08-10 01:39:37.734386","18.217.1.57","192.168.38.104","TCP","54","80  >  63698 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"4065","2020-08-10 01:39:37.735589","18.217.1.57","192.168.38.104","TCP","71","80  >  63698 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"4066","2020-08-10 01:39:37.735702","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"4067","2020-08-10 01:39:37.735725","192.168.38.104","18.217.1.57","TCP","54","63698  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"4068","2020-08-10 01:39:37.736644","192.168.38.104","18.217.1.57","TCP","54","63698  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"4069","2020-08-10 01:39:37.773938","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x5c48 No such name A ecb6fGRc.reddshrimpandherring.com SOA a.gtld-servers.net"
"4070","2020-08-10 01:39:37.775171","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x4bc1 A ecb6fGRc.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4071","2020-08-10 01:39:37.787894","18.217.1.57","192.168.38.104","TCP","54","80  >  63698 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"4072","2020-08-10 01:39:37.788286","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x4bc1 No such name A ecb6fGRc.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"4073","2020-08-10 01:39:37.789202","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xdb41 A ecb6fGRc.reddshrimpandherring.com.windomain.local"
"4074","2020-08-10 01:39:37.800534","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xdb41 No such name A ecb6fGRc.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4075","2020-08-10 01:39:37.801414","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xe2ca A N+6v2HTZ.reddshrimpandherring.com"
"4076","2020-08-10 01:39:37.831445","192.168.38.104","18.217.1.57","TCP","66","63700  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"4077","2020-08-10 01:39:37.832892","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"4078","2020-08-10 01:39:37.844469","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xe2ca No such name A N+6v2HTZ.reddshrimpandherring.com SOA a.gtld-servers.net"
"4079","2020-08-10 01:39:37.845472","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x2647 A N+6v2HTZ.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4080","2020-08-10 01:39:37.856021","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x2647 No such name A N+6v2HTZ.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"4081","2020-08-10 01:39:37.856792","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xd054 A N+6v2HTZ.reddshrimpandherring.com.windomain.local"
"4082","2020-08-10 01:39:37.868205","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xd054 No such name A N+6v2HTZ.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4083","2020-08-10 01:39:37.869161","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x5b58 A +sorXMfa.reddshrimpandherring.com"
"4084","2020-08-10 01:39:37.880927","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x5b58 No such name A +sorXMfa.reddshrimpandherring.com SOA a.gtld-servers.net"
"4085","2020-08-10 01:39:37.881996","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x8e39 A +sorXMfa.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4086","2020-08-10 01:39:37.882641","18.217.1.57","192.168.38.104","TCP","66","80  >  63700 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"4087","2020-08-10 01:39:37.882691","192.168.38.104","18.217.1.57","TCP","54","63700  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"4088","2020-08-10 01:39:37.884181","18.217.1.57","192.168.38.104","TCP","54","80  >  63699 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"4089","2020-08-10 01:39:37.885468","18.217.1.57","192.168.38.104","TCP","71","80  >  63699 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"4090","2020-08-10 01:39:37.885574","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"4091","2020-08-10 01:39:37.885594","192.168.38.104","18.217.1.57","TCP","54","63699  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"4092","2020-08-10 01:39:37.892390","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x8e39 No such name A +sorXMfa.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"4093","2020-08-10 01:39:37.894677","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x3b4e A +sorXMfa.reddshrimpandherring.com.windomain.local"
"4094","2020-08-10 01:39:37.904054","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x3b4e No such name A +sorXMfa.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4095","2020-08-10 01:39:37.907485","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xa10f A 5FALrYGV.reddshrimpandherring.com"
"4096","2020-08-10 01:39:37.911205","192.168.38.104","18.217.1.57","TCP","54","63699  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"4097","2020-08-10 01:39:37.920752","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xa10f No such name A 5FALrYGV.reddshrimpandherring.com SOA a.gtld-servers.net"
"4098","2020-08-10 01:39:37.921736","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xcd14 A 5FALrYGV.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4099","2020-08-10 01:39:37.932160","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0xcd14 No such name A 5FALrYGV.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
"4100","2020-08-10 01:39:37.933127","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xc628 A 5FALrYGV.reddshrimpandherring.com.windomain.local"
"4101","2020-08-10 01:39:37.942582","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xc628 No such name A 5FALrYGV.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4102","2020-08-10 01:39:37.943887","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xaf59 A eu71Cs0V.reddshrimpandherring.com"
"4103","2020-08-10 01:39:37.962552","18.217.1.57","192.168.38.104","TCP","54","80  >  63699 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"4104","2020-08-10 01:39:37.988078","192.168.38.104","18.217.1.57","TCP","66","63701  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"4105","2020-08-10 01:39:37.989373","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"4106","2020-08-10 01:39:38.015769","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xaf59 No such name A eu71Cs0V.reddshrimpandherring.com SOA a.gtld-servers.net"
"4107","2020-08-10 01:39:38.016771","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xed2c A eu71Cs0V.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4108","2020-08-10 01:39:38.027248","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0xed2c No such name A eu71Cs0V.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"4109","2020-08-10 01:39:38.028096","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x5f1a A eu71Cs0V.reddshrimpandherring.com.windomain.local"
"4110","2020-08-10 01:39:38.037313","18.217.1.57","192.168.38.104","TCP","66","80  >  63701 [SYN, ACK] Seq=0 Ack=1 Win=62727 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"4111","2020-08-10 01:39:38.037385","192.168.38.104","18.217.1.57","TCP","54","63701  >  80 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"4112","2020-08-10 01:39:38.037412","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x5f1a No such name A eu71Cs0V.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4113","2020-08-10 01:39:38.038630","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x28c7 A dxr+G/kl.reddshrimpandherring.com"
"4114","2020-08-10 01:39:38.040495","18.217.1.57","192.168.38.104","TCP","54","80  >  63700 [ACK] Seq=1 Ack=450 Win=62336 Len=0"
"4115","2020-08-10 01:39:38.041656","18.217.1.57","192.168.38.104","TCP","71","80  >  63700 [PSH, ACK] Seq=1 Ack=450 Win=62336 Len=17 [TCP segment of a reassembled PDU]"
"4116","2020-08-10 01:39:38.041768","18.217.1.57","192.168.38.104","HTTP","263","HTTP/1.0 200 OK  (text/html)"
"4117","2020-08-10 01:39:38.041793","192.168.38.104","18.217.1.57","TCP","54","63700  >  80 [ACK] Seq=450 Ack=228 Win=262400 Len=0"
"4118","2020-08-10 01:39:38.043894","192.168.38.104","18.217.1.57","TCP","54","63700  >  80 [FIN, ACK] Seq=450 Ack=228 Win=262400 Len=0"
"4119","2020-08-10 01:39:38.049569","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x28c7 No such name A dxr+G/kl.reddshrimpandherring.com SOA a.gtld-servers.net"
"4120","2020-08-10 01:39:38.050800","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x798a A dxr+G/kl.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4121","2020-08-10 01:39:38.060987","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x798a No such name A dxr+G/kl.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"4122","2020-08-10 01:39:38.062308","192.168.38.104","8.8.8.8","DNS","109","Standard query 0xa30a A dxr+G/kl.reddshrimpandherring.com.windomain.local"
"4123","2020-08-10 01:39:38.072057","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0xa30a No such name A dxr+G/kl.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4124","2020-08-10 01:39:38.073167","192.168.38.104","8.8.8.8","DNS","93","Standard query 0xef10 A 0gHMI0EI.reddshrimpandherring.com"
"4125","2020-08-10 01:39:38.095132","18.217.1.57","192.168.38.104","TCP","54","80  >  63700 [ACK] Seq=228 Ack=451 Win=62336 Len=0"
"4126","2020-08-10 01:39:38.115395","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0xef10 No such name A 0gHMI0EI.reddshrimpandherring.com SOA a.gtld-servers.net"
"4127","2020-08-10 01:39:38.116398","192.168.38.104","8.8.8.8","DNS","131","Standard query 0x53b9 A 0gHMI0EI.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4128","2020-08-10 01:39:38.126583","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0x53b9 No such name A 0gHMI0EI.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"4129","2020-08-10 01:39:38.127622","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x0c1e A 0gHMI0EI.reddshrimpandherring.com.windomain.local"
"4130","2020-08-10 01:39:38.137097","8.8.8.8","192.168.38.104","DNS","184","Standard query response 0x0c1e No such name A 0gHMI0EI.reddshrimpandherring.com.windomain.local SOA a.root-servers.net"
"4131","2020-08-10 01:39:38.138177","192.168.38.104","8.8.8.8","DNS","93","Standard query 0x40d4 A 4n+wg52s.reddshrimpandherring.com"
"4132","2020-08-10 01:39:38.165085","192.168.38.104","18.217.1.57","TCP","66","63702  >  80 [SYN] Seq=0 Win=62727 Len=0 MSS=8961 WS=256 SACK_PERM=1"
"4133","2020-08-10 01:39:38.165504","192.168.38.104","18.217.1.57","HTTP","503","GET /flag HTTP/1.1 "
"4134","2020-08-10 01:39:38.179711","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x40d4 No such name A 4n+wg52s.reddshrimpandherring.com SOA a.gtld-servers.net"
"4135","2020-08-10 01:39:38.180683","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xc342 A 4n+wg52s.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"4136","2020-08-10 01:39:38.191199","8.8.8.8","192.168.38.104","DNS","205","Standard query response 0xc342 No such name A 4n+wg52s.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA dns-external-master.amazon.com"
